year,appeal_number,use_variance,dimensional_variance,confidence,reason
2021,ZP-2021-007089,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-007084,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-007085,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-007087,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-009710,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-007411,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-007889,True,True,medium,Both: X units/families + Erection of structure
2021,ZP-2021-009433,False,True,medium,Dimensional: Addition
2021,ZP-2021-005785,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-005795,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2020-006432,True,False,high,Use: X dwelling units
2021,ZP-2021-008999,True,True,medium,Both: Multifamily household living + Roof deck
2021,ZP-2021-005663,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-006415,False,True,medium,Dimensional: Parking spaces
2021,ZP-2021-008142,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-008865,True,False,high,Use: X dwelling units
2021,ZP-2021-009060,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-007494,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-008444,True,False,high,Use: For use as household living
2021,ZP-2021-007986,True,False,high,Use: Multifamily household living
2021,ZP-2021-007863,True,True,medium,Both: Multifamily household living + Accessory parking
2021,ZP-2021-008928,False,True,medium,Dimensional: New construction
2021,ZP-2021-007318,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-001670,True,True,medium,Both: Multifamily household living + Parking spaces
2021,ZP-2021-008288,True,False,high,Use: X dwelling units
2021,ZP-2021-008051,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-006933,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-006816,False,False,low,No clear pattern matched
2021,ZP-2021-006813,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-006812,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-008032,True,False,high,Use: Permit for use
2021,ZP-2021-008424,True,False,high,Use: X units/families
2021,ZP-2021-008512,True,False,high,Use: X dwelling units
2021,ZP-2021-006752,True,True,medium,Both: Restaurant use + Erection of structure
2021,ZP-2021-008832,True,True,medium,Both: Restaurant use + Erection of structure
2021,ZP-2020-008319,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-008155,True,False,high,Use: X dwelling units
2021,ZP-2021-009612,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2020-005365,False,True,medium,Dimensional: New construction
2021,ZP-2021-004278,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-008891,True,False,high,Use: X dwelling units
2021,HA-2021-003772,False,False,low,No clear pattern matched
2021,ZP-2021-008892,True,False,high,Use: Change of use
2021,ZP-2021-009316,False,False,low,No clear pattern matched
2021,ZP-2021-010618,True,True,medium,Both: X units/families + Lot line relocation
2021,ZP-2020-010455,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-000476,False,True,medium,Dimensional: Roof deck
2021,ZP-2021-005084,True,False,high,Use: X dwelling units
2021,ZP-2021-005385,False,False,low,No clear pattern matched
2021,ZP-2021-007493,True,True,medium,Both: X units/families + Erection of structure
2021,ZP-2021-009695,True,False,high,Use: For use as dwelling
2021,ZP-2021-009575,False,False,low,No clear pattern matched
2021,HA-2021-003825,False,False,low,No clear pattern matched
2021,ZP-2020-000494,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-010404,False,False,low,No clear pattern matched
2021,ZP-2021-007106,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-007404,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-009313,True,False,high,Use: For use as dwelling
2021,ZP-2021-006807,True,True,medium,Both: For use as X-family household living + New construction
2021,ZP-2021-007452,True,True,medium,Both: X dwelling units + Erection of structure
2021,ZP-2021-009336,True,False,high,Use: Permit for use
2021,HA-2021-003891,False,True,medium,Dimensional: Rear yard setback
2021,HA-2021-003892,True,False,high,Use: X units/families
2021,ZP-2021-006977,True,False,high,Use: X dwelling units
2021,ZP-2021-009966,True,False,high,Use: X units/families
2021,ZP-2021-008630,True,False,high,Use: For use as restaurant
2021,ZP-2021-009562,True,False,high,Use: X dwelling units
2021,ZP-2021-009771,True,False,high,Use: X dwelling units
2021,ZP-2021-004549,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-011004,True,False,high,Use: Multifamily household living
2021,ZP-2021-009234,False,False,low,No clear pattern matched
2021,ZP-2021-009404,False,False,low,No clear pattern matched
2021,ZP-2021-008638,True,False,high,Use: X dwelling units
2021,ZP-2021-009374,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-009703,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-009084,True,False,high,Use: For use as restaurant
2021,ZP-2021-009760,True,False,high,Use: Multifamily household living
2021,ZP-2021-009418,True,False,high,Use: For use as restaurant
2021,ZP-2021-009586,False,True,medium,Dimensional: Addition
2021,ZP-2021-005138,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-010679,True,False,high,Use: X dwelling units
2021,ZP-2021-009203,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-009635,False,False,low,No clear pattern matched
2021,ZP-2021-006922,True,True,medium,Both: X units/families + Erection of structure
2021,ZP-2021-009334,False,False,low,No clear pattern matched
2021,ZP-2021-009993,True,False,high,Use: Multifamily household living
2021,ZP-2021-007910,True,False,high,Use: X dwelling units
2021,ZP-2021-007968,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-008728,False,False,low,No clear pattern matched
2021,ZP-2021-006760,True,True,medium,Both: Multifamily household living + Roof deck
2021,ZP-2021-008204,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-008824,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-008888,True,False,high,Use: For use as restaurant
2021,ZP-2021-008844,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-010330,True,False,high,Use: X dwelling units
2021,ZP-2021-010398,True,False,high,Use: Multifamily household living
2021,ZP-2021-008783,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-009900,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-009898,True,False,high,Use: Restaurant use
2021,ZP-2021-009752,True,False,high,Use: X dwelling units
2021,ZP-2021-003452,False,False,low,No clear pattern matched
2021,ZP-2021-007654,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-002873,True,True,medium,Both: Multifamily household living + Erection of structure
2021,HA-2021-004065,True,True,medium,Both: For use as household living + New construction
2021,ZP-2021-009386,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-008714,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-009003,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-010072,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-005390,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-011029,True,False,high,Use: Permit for use
2021,ZP-2021-005545,True,True,medium,Both: X units/families + Erection of structure
2021,ZP-2021-004394,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-011363,True,False,high,Use: X dwelling units
2021,ZP-2021-009280,True,False,high,Use: X dwelling units
2021,ZP-2021-009509,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-009505,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-010697,True,False,high,Use: X units/families
2021,ZP-2021-002881,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-002724,True,False,high,Use: For use as X-family household living
2021,ZP-2021-003105,True,True,medium,Both: For use as household living + Parking spaces
2021,ZP-2021-003354,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-003454,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-010826,False,False,low,No clear pattern matched
2021,ZP-2020-003037,False,False,low,No clear pattern matched
2021,ZP-2021-011451,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-009478,False,False,low,No clear pattern matched
2021,ZP-2021-007725,False,True,medium,Dimensional: Erection of structure
2021,HA-2021-004179,False,False,low,No clear pattern matched
2021,HA-2021-004180,False,False,low,No clear pattern matched
2021,ZP-2021-007108,False,False,low,No clear pattern matched
2021,ZP-2021-008791,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-010406,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-008078,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-011543,True,False,high,Use: Multifamily household living
2021,HA-2021-004206,False,False,low,No clear pattern matched
2021,ZP-2021-009984,True,False,high,Use: X units/families
2021,HA-2021-004207,True,False,high,Use: Office use
2021,ZP-2021-009222,False,True,medium,Dimensional: Lot line relocation
2021,ZP-2021-005492,False,True,medium,Dimensional: Parking spaces
2021,ZP-2021-008276,True,True,medium,Both: Multifamily household living + Addition
2021,ZP-2021-010061,True,False,high,Use: Office use
2021,ZP-2021-011056,True,False,high,Use: Permit for use
2021,ZP-2021-007220,True,True,medium,Both: X units/families + Parking spaces
2021,ZP-2021-010013,True,False,high,Use: X dwelling units
2021,ZP-2021-010650,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-010649,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-010015,True,False,high,Use: Multifamily household living
2021,ZP-2021-010011,True,False,high,Use: X units/families
2021,ZP-2021-009606,True,False,high,Use: Multifamily household living
2021,ZP-2021-010016,False,True,medium,Dimensional: Addition
2021,ZP-2021-010020,True,False,high,Use: Multifamily household living
2021,ZP-2021-003451,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-012072,True,False,high,Use: Multifamily household living
2021,ZP-2021-010006,True,True,medium,Both: Multifamily household living + Erection of structure
2021,ZP-2021-009556,True,True,medium,Both: For use as household living + New construction
2021,ZP-2021-004024,True,True,medium,Both: For use as household living + Erection of structure
2021,ZP-2021-010665,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-010922,True,False,high,Use: X dwelling units
2021,ZP-2021-011607,True,True,medium,Both: For use as X-family household living + Erection of structure
2021,ZP-2021-006797,True,True,medium,Both: For use as household living + New construction
2021,ZP-2021-007336,True,False,high,Use: Permit for use
2021,ZP-2021-009333,True,False,high,Use: X dwelling units
2021,ZP-2021-003350,True,True,medium,Both: For use as dwelling + Erection of structure
2021,ZP-2021-011318,True,False,high,Use: X dwelling units
2021,ZP-2021-012013,False,True,medium,Dimensional: Erection of structure
2021,ZP-2021-010668,True,False,high,Use: Restaurant use
2021,ZP-2021-012621,True,False,high,Use: X units/families
2021,ZP-2021-006008,True,True,medium,Both: X units/families + Parking spaces
2021,ZP-2021-004717,True,True,medium,Both: Multifamily household living + Parking spaces
