appeal_number,year,is_multifamily,violations
21026,2013,True,Parking; Accessory Structure
21025,2013,True,Use Variance; Height; Accessory Structure
21024,2013,True,Height
21021,2013,False,Height; Accessory Structure
21022,2013,True,Use Variance; Height; Accessory Structure
21020,2013,True,Use Variance; Parking; Height
21017,2013,True,Parking; Accessory Structure
21016,2013,True,Use Variance; Parking; Height
21015,2013,True,Use Variance; Height
21014,2013,True,Use Variance; Parking; Height; Accessory Structure
21013,2013,True,Use Variance; Parking; Setback; Height; Accessory Structure
21019,2013,False,Use Variance; Parking; Accessory Structure; Signage
21018,2013,False,Use Variance; Accessory Structure
21012,2013,True,Use Variance; Height
21003,2013,False,Unclassified
21002,2013,False,Use Variance; Height
21001,2013,True,Unclassified
20986,2013,True,Height; Accessory Structure
20985,2013,True,Use Variance
20983,2013,True,Use Variance; Parking
20982,2013,False,Unclassified
20981,2013,False,Use Variance
20980,2013,False,Use Variance; Parking; Accessory Structure
20979,2013,True,Use Variance; Height; Accessory Structure; Signage
20978,2013,True,Setback; Height; Accessory Structure
20976,2013,True,Use Variance
20963,2013,True,Height; Accessory Structure
20995,2013,True,Use Variance; Setback; Height; Accessory Structure
20984,2013,True,Use Variance
20949,2013,False,Height
20947,2013,True,Height
20946,2013,False,Parking; Setback
20956,2013,False,Unclassified
20952,2013,True,Use Variance; Height; Accessory Structure
20951,2013,True,Height
20987,2013,False,Use Variance
20950,2013,True,Parking; Height; Accessory Structure
20962,2013,True,Use Variance; Parking; Height; Accessory Structure
20958,2013,True,Use Variance; Height; Loading / Service
20957,2013,True,Setback; Height
20953,2013,True,Use Variance
20964,2013,False,Height; Accessory Structure
20965,2013,True,Use Variance; Height; Accessory Structure; Signage
20924,2013,False,Height; Signage
20934,2013,False,Use Variance; Accessory Structure; Signage
20932,2013,True,Height
20930,2013,True,Use Variance; Accessory Structure; Signage
20929,2013,True,Use Variance
20928,2013,True,Use Variance; Height
20927,2013,False,Unclassified
20926,2013,True,Height; Signage
20925,2013,True,Use Variance; Height
20923,2013,True,Use Variance; Height
20922,2013,True,Use Variance; Parking; Height; Accessory Structure; Loading / Service
20921,2013,True,Use Variance
20919,2013,True,Use Variance; Accessory Structure
20918,2013,False,Use Variance; Height; Accessory Structure; Signage
20917,2013,True,Setback; Accessory Structure
20916,2013,True,Height
20915,2013,True,Use Variance
20914,2013,True,Use Variance
20931,2013,True,Use Variance; Height
20869,2013,True,Use Variance; Parking; Height; Accessory Structure
20868,2013,False,Use Variance; Height
20867,2013,True,Use Variance; Height; Signage; Loading / Service
20866,2013,True,Unclassified
20865,2013,True,Use Variance
20864,2013,True,Use Variance
20862,2013,True,Height
20861,2013,False,Use Variance; Parking
20856,2013,False,Use Variance
20860,2013,True,Use Variance
20859,2013,True,Use Variance
20858,2013,True,Use Variance
20863,2013,False,Height
20855,2013,True,Use Variance; Parking; Height; Accessory Structure
20854,2013,True,Use Variance; Height; Accessory Structure; Signage
20853,2013,False,Use Variance; Height
20852,2013,False,Use Variance
20851,2013,True,Use Variance; Height
20888,2013,True,Use Variance; Parking; Height; Accessory Structure; Signage; Loading / Service
20890,2013,False,Height
20889,2013,True,Use Variance; Accessory Structure
20887,2013,True,Height; Accessory Structure
20886,2013,False,Height; Accessory Structure
20850,2013,False,Use Variance; Height
20879,2013,True,Use Variance; Parking; Height; Accessory Structure
20874,2013,False,Use Variance; Accessory Structure; Signage
20871,2013,False,Use Variance; Accessory Structure; Signage
20846,2013,True,Unclassified
20845,2013,True,Use Variance
20843,2013,True,Use Variance; Parking; Height; Accessory Structure
20876,2013,True,Use Variance; Height
20848,2013,False,Setback; Accessory Structure
20847,2013,False,Use Variance; Height; Accessory Structure; Signage
20870,2013,False,Use Variance; Loading / Service
20842,2013,False,Use Variance; Parking
20857,2013,False,Height
20836,2013,False,Unclassified
20796,2013,False,Use Variance; Accessory Structure; Signage
20832,2013,False,Use Variance
20795,2013,True,Use Variance; Height
20794,2013,True,Height
20793,2013,True,Parking; Accessory Structure
20831,2013,True,Use Variance; Accessory Structure
20830,2013,True,Use Variance; Parking; Height; Accessory Structure
20792,2013,True,Use Variance; Height; Accessory Structure
20791,2013,True,Use Variance; Parking; Accessory Structure
20790,2013,True,Use Variance; Height; Accessory Structure; Signage
20789,2013,False,Use Variance
20788,2013,True,Use Variance; Height
20787,2013,False,Accessory Structure; Signage
20786,2013,True,Unclassified
20785,2013,True,Height
20829,2013,True,Use Variance; Parking; Height; Accessory Structure
20784,2013,False,Use Variance
20783,2013,True,Height
20782,2013,True,Setback; Accessory Structure
20797,2013,True,Use Variance; Height
20820,2013,True,Use Variance; Height
20737,2013,True,Use Variance; Height
20816,2013,True,Accessory Structure
20815,2013,True,Accessory Structure
20735,2013,False,Use Variance; Accessory Structure; Signage
20734,2013,True,Use Variance; Parking; Setback; Accessory Structure
20733,2013,True,Use Variance; Height
20732,2013,True,Height; Signage
20723,2013,False,Accessory Structure
20706,2013,False,Unclassified
20715,2013,True,Unclassified
20725,2013,False,Use Variance; Setback; Height; Accessory Structure
20799,2013,False,Use Variance
20798,2013,True,Use Variance; Parking; Height; Accessory Structure
20738,2013,False,Use Variance
20714,2013,True,Use Variance
20713,2013,True,Height; Accessory Structure
20710,2013,True,Use Variance; Height; Accessory Structure
20709,2013,True,Accessory Structure
20708,2013,True,Use Variance
20707,2013,False,Use Variance; Loading / Service
20705,2013,True,Height; Accessory Structure
20701,2013,False,Use Variance; Accessory Structure
20699,2013,True,Use Variance; Parking; Accessory Structure
20696,2013,True,Use Variance; Parking; Height; Accessory Structure
20695,2013,True,Setback; Accessory Structure
20694,2013,False,Height
20690,2013,True,Parking; Setback; Accessory Structure
20712,2013,True,Use Variance; Parking; Accessory Structure
20697,2013,True,Height; Accessory Structure
20693,2013,True,Height
20711,2013,True,Use Variance
20767,2013,True,Use Variance; Height
20766,2013,False,Use Variance; Height; Accessory Structure; Signage
20700,2013,True,Use Variance; Height
20702,2013,True,Height
20764,2013,True,Use Variance
20761,2013,False,Use Variance
20692,2013,True,Use Variance; Height
20760,2013,False,Height; Accessory Structure
20758,2013,False,Setback; Accessory Structure
